id,author_id,display_name,title,content,category_id,created_at,updated_at,is_anonymous,mood_emoji
b875f097-4f59-4c93-86a6-355000925920,450e7ac8-dad9-448f-b493-7ae7bb06fe18,Very tired,I hate it here,It’s all so tiring,81c1e0d1-abb5-4d9d-8958-2224c59516cf,2025-04-17 11:44:54.247913+00,2025-04-17 11:44:54.247913+00,false,😢
bb7e601a-6de4-4bbb-b4d7-71634164eedb,fd3c4746-5f3a-45da-bd13-4274740c44a8,cleanliness,Wash your fucking hands after using the toilet,"My roommate's bathroom habits have me completely grossed out. Our bathroom setup means I can hear EVERYTHING, and I've realized she never washes her hands after using the toilet. 

It's making me paranoid about what else she touches around the apartment. Does she pet her dog with those hands? Prepare food? Touch our shared surfaces? And to make it worse, she never closes the toilet lid when she flushes, so all those bathroom germs are just flying everywhere.

I'm not some extreme neat freak, but basic hygiene seems like a reasonable expectation. I miss living alone so much - at least then I only had to worry about my own germs. How do I even begin to address this?",63737cb0-9102-487e-8341-cb4d5341f4d5,2025-04-01 15:05:53.507566+00,2025-04-15 09:11:54.364548+00,false,😡
bfe54064-cffa-4494-ba1c-720e3bc4c61e,fd3c4746-5f3a-45da-bd13-4274740c44a8,zippy9,Breaking up is a privilege,"Breakups are nice when you think about it? They hurt like hell, but they're a chance to level up your life. It sucks in the moment, but that pain is helping you grow.

Instead of just scrolling through your ex's socials, try getting into some new stuff. hit the gym, hang with your friends, or learn that thing. taking care of yourself makes you feel better too.

Once you get through it, you end up much stronger. Just let it go. The right person will show up when you're not looking.",19e2f267-2e09-4212-8872-7fa672e00901,2025-04-01 15:13:06.25942+00,2025-04-16 08:48:12.317056+00,false,😁
c3bb70a7-1431-412e-a76a-d51e52f384e8,a5e70e32-7c67-46d1-bb9a-397650d9d0f5,Test,Test,Test,1ce768cc-0344-429c-a1b5-2e2055341893,2025-04-17 05:04:18.124971+00,2025-04-17 05:04:18.124971+00,false,😪
c4325cb9-99cb-4a58-95cb-b2d8737ab39b,fd3c4746-5f3a-45da-bd13-4274740c44a8,weary11,I want to sleep and never wake up again.,"This alien world seems to have no place for me. The burden of existence feels unbearable. I long for rest, for peace beyond reach.",68367d2e-3e24-4a59-9886-0ab5ef4b73c6,2025-04-01 15:33:45.917159+00,2025-04-15 10:29:20.511122+00,false,😢
c55fc820-881e-4d16-a737-6e496f7a40b1,fd3c4746-5f3a-45da-bd13-4274740c44a8,PastAttachment19,"My ex.. ","My ex had a fucking great dick. I find myself missing it. It's perfect - great size, shape, does exactly what it's supposed to do.

The only problem is that it's attached to a manipulative individual. ",aec7266a-6b93-466f-a4b5-a516e200a817,2025-04-01 16:03:04.585619+00,2025-04-15 16:16:16.230874+00,false,😕
c57e3d75-7d4a-4f62-87f0-a66de1f60e9b,fd3c4746-5f3a-45da-bd13-4274740c44a8,oatmilk,how to last longer,"I've been with my girlfriend for about 6 months now and we started being intimate pretty recently. I've always prided myself on my stamina but I've got this new problem I've never dealt with before. Whenever she makes sexy talk during sex, I finish instantly. 

I know I should be happy but I'm kinda frustrated because I want to last longer and give her the full experience. Any suggestions on how I can extend our sessions?",95b23ac6-da16-49f0-a2b2-7c10994b0b62,2025-04-01 15:24:45.865267+00,2025-04-16 06:54:49.575939+00,false,😕
c66a07b0-8b52-4b05-b409-09dddda2eb11,fd3c4746-5f3a-45da-bd13-4274740c44a8,reality check,So depressing seeing rich kids succeed,"These rich kids nowadays are flexing their fancy lifestyles and elite education while acting like they earned it all themselves. They often fail to appreciate the opportunities they've been given. Some even lie about their humble origins to gain social approval.

One individual recently caught my attention. Despite being a senior in college, he financed a million-dollar real estate project without a traditional job. His hustle? Buying used shoes from charity and selling them online. Given his modest earnings, his purchases and investments doesn't add up. 

What bugs me most is how these trust-fund babies promote this whole hustling narrative while ignoring their massive head start. They create these fake rags-to-riches stories that make regular people feel like failures for not achieving the same level of success, when the playing field was never level to begin with.",81c1e0d1-abb5-4d9d-8958-2224c59516cf,2025-04-01 15:03:20.896719+00,2025-04-15 10:44:53.191995+00,false,😕
c6920541-ca9f-40a7-9351-e04333e25a4b,fd3c4746-5f3a-45da-bd13-4274740c44a8,whisperedtouch,Is spooning while holding breasts sexual?,"I often enjoy holding my partner's breasts during spooning, but she seems to misunderstand my intentions. Is it possible to comfortably hold someone's breasts without it being misinterpreted as sexual?",95b23ac6-da16-49f0-a2b2-7c10994b0b62,2025-04-01 15:25:33.656148+00,2025-04-16 07:09:17.461311+00,false,😕
c8283f07-9327-4d7d-8fb2-58bcd9d19892,fd3c4746-5f3a-45da-bd13-4274740c44a8,filtered,"edited to look skinnier ","My friend face-tuned my Instagram picture, making me appear skinnier. While she hasn't mentioned it, I know it's face-tuned because I have the original photo. Her edits on herself were minor, but on me, she significantly altered my waist, hips, and chin. Should I confront her or just let it go?",4d46736d-7285-4d81-bbfc-d591f567be73,2025-04-01 15:53:21.702101+00,2025-04-15 08:38:47.536222+00,false,😕
cae6c779-a4cc-4e9b-9378-c7bdf07bdfa0,fd3c4746-5f3a-45da-bd13-4274740c44a8,ughh,For Those Who “LOST FEELINGS”,"Love isn't some passing emotion. It's a commitment. If you walked away because you ""LOST FEELINGS"" without having a real conversation, you've made a terrible mistake. If you couldn't put in the effort then you deserve whatever regret comes your way.",19e2f267-2e09-4212-8872-7fa672e00901,2025-04-01 15:11:29.587449+00,2025-04-16 08:40:21.899037+00,false,😡
cb7ac13d-8b43-42d3-ac34-4c897759682b,fd3c4746-5f3a-45da-bd13-4274740c44a8,bedbound,going through the motions,"I've spent 90% of my freetime in bed since I was 12.

My bed has been a sanctuary but is slowly transformed into a prison that keeps me from living my life.

I remember when I could go out, hang with friends, and do normal activities. Now, just sitting upright for too long causes me physical pain. I fill my days with hobbies like crocheting, drawing, and endlessly watching videos, but I long for something more.

The idea of reconnecting with the outside world gives me mixed feelings. The physical discomfort and emotional disconnect makes everything overwhelming. I want experiences beyond my bedroom walls, but every attempt leaves me feeling worse.

I barely recognize myself anymore. I manage to look presentable when I have to, but inside I feel like I'm just going through the motions. ",68367d2e-3e24-4a59-9886-0ab5ef4b73c6,2025-04-01 15:33:17.747755+00,2025-04-15 10:22:23.793092+00,false,😢
cbf3f059-13e2-4215-b96a-07ca5047936a,fd3c4746-5f3a-45da-bd13-4274740c44a8,nopls,questioning everything,"I cheated on my husband. After months of zero intimacy with my husband, I hooked up with this guy I met at a bar. I know I'm a terrible person. But I'm just so frustrated with my marriage. My husband barely touches me anymore, and when we do have sex it's like a boring routine.

This other guy was the complete opposite. We made out forever and he couldn't keep his hands off me. He went down on me (something my husband never does), and just made me feel desired in a way I forgot was possible. Now I'm sitting here feeling sick with guilt but also wondering if I should just end my marriage. The thought of telling my family makes me want to throw up. They all love him and would be devastated. I never thought I'd be a cheater but I also never thought I'd be trapped in a marriage where I feel completely unwanted at 26. I don't know what to do.",95b23ac6-da16-49f0-a2b2-7c10994b0b62,2025-04-01 15:21:12.678423+00,2025-04-16 07:08:55.71031+00,false,😖
ceae05fd-5e16-45b0-b942-ebc7747545f5,fd3c4746-5f3a-45da-bd13-4274740c44a8,nonn,Toxic family,"Why do blocked toxic family members suddenly feel the need to tell you when someone is dying?
I've worked hard to set boundaries with family members who've caused me serious harm. Then out of nowhere, they break through to drop news about someone being terminally ill.

It puts you in an impossible position - do you want to know if someone in the family is dying, even when that information comes from people you've cut contact with? It just feels plain manipulative. ",489cca38-dc43-4b6a-a875-bf572d3ce8d7,2025-04-01 15:42:20.334877+00,2025-04-15 05:09:17.935103+00,false,😕
d009364b-4383-4763-8384-58e6f01e768a,fd3c4746-5f3a-45da-bd13-4274740c44a8,FriendshipComplicated,sex changed how I see him,"Our friendship had always been a comfortable mix of deep conversations and occasional flirty moments. Then one night, things got heated and we crossed that line. And wow, it changed everything.

The sex itself was amazing, but what's freaking me out is what happened after. Suddenly I'm thinking about him constantly, checking my phone for texts, and acting like a teenager. It's driving me crazy how much I want to be around him.

Now I'm totally confused about what we are. Can hooking up with someone actually make you fall for them? Or is this just some weird chemical reaction that'll fade? I don't know if I should try to go back to being just friends or tell him how I'm feeling and see if there's something real here.",95b23ac6-da16-49f0-a2b2-7c10994b0b62,2025-04-01 15:24:35.906382+00,2025-04-15 17:12:04.644337+00,false,😪
d273a914-e6e7-48ca-9a87-8d0a62215cb3,fd3c4746-5f3a-45da-bd13-4274740c44a8,someone,What to say to friend?,"My friends struggle with weight and often feel self-conscious. I want to support them, but finding the right words can be tricky. While saying ""you're not fat"" might seem supportive, it's not genuine. I also don't want to make them feel worse about themselves.

How can I tell them to lose weight without focusing on their appearance or body image?",4d46736d-7285-4d81-bbfc-d591f567be73,2025-04-01 15:52:04.208208+00,2025-04-16 08:57:52.26992+00,false,😕
d360195f-1edf-454b-bb85-9c572668fd35,fd3c4746-5f3a-45da-bd13-4274740c44a8,Practical Questions,How do men keep up Doggy?,"When you're in certain standing positions during intimate moments, how do people not just collapse when things get really intense? How do you avoid collapsing during orgasm yet remain upright? 

Ddo your knees not buckle? Is it even possible to fully enjoy those intense feelings while having to focus on staying upright. ",95b23ac6-da16-49f0-a2b2-7c10994b0b62,2025-04-01 15:25:51.90881+00,2025-04-16 09:01:42.371281+00,false,😕
d3f947f8-7a62-4846-9cdb-7690d4453736,fd3c4746-5f3a-45da-bd13-4274740c44a8,messed up,"i live in a dumpster house ","Living in chaos. My apartment's a mess, with trash overflowing and clothes piled everywhere. My cats are well cared for but add to the mess. I struggle to keep up, overwhelmed by my severe mental health issues.

I need help, but I'm terrified of anyone seeing how I live. I'm scared they'll judge me or think my cats should be taken away. That absolutely cannot happen - they're everything to me. 

I'm trying to get my life together but feel completely lost. I'm in therapy and taking meds which helps, but it's not enough. The mess just makes my mental health worse, and my mental health makes the mess worse. Any advice or support would mean the world right now. ",81c1e0d1-abb5-4d9d-8958-2224c59516cf,2025-04-01 15:55:51.454593+00,2025-04-16 03:55:40.698617+00,false,😟
d433ff5f-38d3-464d-a8d7-3fb58667cbc7,fd3c4746-5f3a-45da-bd13-4274740c44a8,"haunted ","living for others can be hard ","I struggle with everyday life, I don't know how to keep going. The thought of ending my own life sometimes crosses my mind, but I can't bear the thought of causing pain to my mother. Only sleep offers a temporary escape from the emptiness that consumes me.",81c1e0d1-abb5-4d9d-8958-2224c59516cf,2025-04-01 15:07:11.833283+00,2025-04-15 10:56:17.214804+00,false,😢
d4b68b37-a1d8-4b0c-9571-104377ac7856,fd3c4746-5f3a-45da-bd13-4274740c44a8,showernomore,I pee in my bfs shower and he hates it,"Three months into our relationship, my boyfriend and I had a...unique experience in the shower. I discreetly relieved myself while he stood nearby. While he initially seemed shocked, he didn't object. However, later, he expressed his disapproval, calling it ""gross."" To compromise, I suggested we shower again to clean up but he claimed he'd never share the bathroom again. This left me feeling embarrassed. How am I suppose to address this again? ",aec7266a-6b93-466f-a4b5-a516e200a817,2025-04-01 15:58:57.111867+00,2025-04-16 13:06:04.237512+00,false,😕
d61c7165-3a2c-4cb2-a0ba-10aaeb8cb2cb,fd3c4746-5f3a-45da-bd13-4274740c44a8,silent,Why do female friends not support me?,"I've always wanted close, meaningful friendships, but I've noticed something strange with my female friends. They come from privileged backgrounds and I've always been there for them, but when it comes to celebrating my successes or helping me through tough times, they're suddenly nowhere to be found.

After experiencing an abusive relationship, losing my home and job, I expected at least a text from friends I've known for over 20 years. But not a single text came from them. 

I can't shake the feeling that my friends' indifference stems from a desire to see me fail. I've always found my way back up, but their lack of support leaves me wondering if some women secretly enjoy watching other women fail? ",4d46736d-7285-4d81-bbfc-d591f567be73,2025-04-01 15:53:07.610756+00,2025-04-16 08:58:04.306627+00,false,😕
d6427d28-61f8-4be7-afcc-24d4c87410f7,fd3c4746-5f3a-45da-bd13-4274740c44a8,heart,"If you just got dumped, read this.","When love ends, the questions and pain can feel overwhelming. But remember, you are not alone.

After my own breakup, I learned to let go of zero closures and emotional baggage. I embraced the freedom of no contact and focused on healing myself.

The future holds new love, but only after you invest in becoming the best version of yourself. Embrace the possibilities and celebrate your strength.",19e2f267-2e09-4212-8872-7fa672e00901,2025-04-01 15:10:43.980577+00,2025-04-16 13:13:47.682828+00,false,😁
db53d4b0-52d7-4f81-b82d-bdeb201fb3f9,fd3c4746-5f3a-45da-bd13-4274740c44a8,"laax

","Found out about ""hobosexuals"" the hard way","Last summer, I matched with a seemingly perfect guy on Hinge. But his interest in me quickly shifted to my cozy apartment. He hinted at moving in despite only dating for 6 weeks! When I declined, he vanished.

His blatant housing pursuit made me realize the term ""hobosexual"" - people who date primarily for housing. His constant compliments and inquiries about my lease were red flags. 

Have you ever encountered someone with hidden motives in your dating life? Share your experiences and other potential dating red flags in the comments.",19e2f267-2e09-4212-8872-7fa672e00901,2025-04-01 15:13:45.121028+00,2025-04-16 08:42:36.161329+00,false,😕
e08c4b53-9e0e-4a0a-a560-3295592b83b7,fd3c4746-5f3a-45da-bd13-4274740c44a8,deadend,Looking for career advice,"I'm 25 years old working at Pizza Hut and I'm starting to feel like my life is going nowhere. I actually have a background in biostatistics, but I've been trapped in this food service job without seeing any opportunities coming my way.

I'm making minimum wage in an expensive area, drowning in debt, and watching future prospects fade with each passing year. Every day feels more and more like I'm just treading water.

I've been seriously considering joining the military as an officer to completely change my life. The stability, benefits, housing assistance, and structure seem exactly what I need right now. At least then I might have a shot at eventually owning a home and having a life with some actual work-life balance.

Is this a smart move at my age? Has anyone made a similar switch and found it worthwhile? I feel like I need to make a dramatic change before I wake up at 40 still delivering pizzas.",1ce768cc-0344-429c-a1b5-2e2055341893,2025-04-01 15:45:25.05709+00,2025-04-15 03:42:18.25459+00,false,😕
e1400409-2207-4801-9acc-63814c787cfd,fd3c4746-5f3a-45da-bd13-4274740c44a8,out of control,I dont want to grow up like this,"These past few days have been hell and I finally lost it. I yelled at my dog who's never done anything but love me.The moment it happened, I felt sick to my stomach. If I can snap like that at my dog, what does that say about how I might treat my partner or my kids someday? The thought terrifies me.

I keep seeing that confused, hurt look in my dog's eyes. I don't want to be someone who takes out their frustrations on those who can't defend themselves.",63737cb0-9102-487e-8341-cb4d5341f4d5,2025-04-01 15:10:02.805516+00,2025-04-15 10:04:55.437029+00,false,😢
e1b31e54-905b-4da3-88fc-f38a659114f4,fd3c4746-5f3a-45da-bd13-4274740c44a8,hazy,Just strange running into ex,"I was running to catch the bus this morning when I spotted my ex riding her bike right by my house. We were together for ten years before things crashed and burned. The breakup hit me hard, but I went full no-contact afterward, just completely cut things off.

It's been two years without a word between us. Our mutual friend bumped into her once and said she seemed happy, but apparently didn't even ask about me.

Seeing her today was weird. We just passed each other without saying anything, and it got me thinking about how people who were once your whole world can become total strangers. Should I have waved or something? Or am I better off keeping that door firmly shut?",19e2f267-2e09-4212-8872-7fa672e00901,2025-04-01 15:11:54.034051+00,2025-04-16 08:42:51.575887+00,false,😕
e1e25bf2-6e47-4f4c-8b64-ff8b36bf8ef1,fd3c4746-5f3a-45da-bd13-4274740c44a8,hurt,My best friend had an affair,"My best friend confessed to an affair with a married man, despite lying about it for months. During wine night with my girlfriends, she proudly shared all these intimate details like it was an achievement. I had warned her multiple times about getting involved with him, but she admitted she'd been lying to us the 
whole time.

What makes it even more awkward is that most of my other friends are married, so her casual attitude about wrecking someone's marriage has created this uncomfortable tension.

Should I confront her directly about how her actions have affected our friendship, or is it better to just slowly distance myself? I feel completely lost.",4d46736d-7285-4d81-bbfc-d591f567be73,2025-04-01 15:53:34.795008+00,2025-04-15 08:46:59.043444+00,false,😟
e2f0308e-245b-4489-866c-58359039ce3b,fd3c4746-5f3a-45da-bd13-4274740c44a8,stillsearching,family for lost my dog,"My childhood dog escaped when my cousin was taking out the trash. Despite being old and tiny, he somehow got out, and instead of chasing after him, she just casually told everyone at the house where I was staying and left me to find him alone.

When I rushed out to search for him, I got criticized for leaving and not babysitting. They mocked me for being upset and offered zero help in finding him. This happened three years ago, and despite all my searching and putting up flyers everywhere, my best friend is still missing.

I still hold so much resentment toward my family. The way they completely dismissed my feelings and acted like I was overreacting still hurts. The irony? One of the people who made fun of me later wanted my help finding her dog when it went missing.

I've limited contact with some of them, though I still love my younger cousins and try to be there for them. 

But I wonder if there's any way to fix our relationship with this kind of history. Sometimes I question if I'm overreacting, but the fact that they left me completely alone just says everything about how they see me.",489cca38-dc43-4b6a-a875-bf572d3ce8d7,2025-04-01 15:41:35.286323+00,2025-04-15 08:39:00.08879+00,false,👌
e76e58d2-476f-4410-9838-8faa02732e02,fd3c4746-5f3a-45da-bd13-4274740c44a8,aylin,"Job interview red flag ","I once interviewed at this place that kept going on about how they were ""like family"" but in the same time mentioned they don't pay overtime because ""we all pitch in."" Meaning they expect you to work extra hours for free.

Another time, this interviewer barely looked up from their phone the entire time I was talking. But the absolute worst was when a company told me they couldn't pay me for the first 6 months because I'd be ""gaining valuable experience."" They seriously expected me to work for free!",1ce768cc-0344-429c-a1b5-2e2055341893,2025-04-01 15:44:47.318054+00,2025-04-16 08:52:31.590371+00,false,😡
e7f09aef-9e8b-4f8a-b354-33130e063006,fd3c4746-5f3a-45da-bd13-4274740c44a8,wishgiver,"Sleep sex fantasy ","My girlfriend has confessed to her sleep sex fantasy for a while, talking about how hot it would be if I started something while she was out cold. We finally decided to make it happen last night. She was super into it before bed and talking about how excited she was as she was dozing off.

Later, when I initiated our plans, her sleeping self rejected the idea. With a sudden outburst, she demanded I leave. The next morning she had zero memory of anything. We've been laughing about it all day. Apparently her conscious mind and unconscious mind are NOT on the same page about this fantasy. 

Now the challenge is to find a way for her sleeping self to get on board.",95b23ac6-da16-49f0-a2b2-7c10994b0b62,2025-04-01 15:24:41.262326+00,2025-04-16 06:09:10.788213+00,false,👌
ed3dc49b-24db-49a2-9325-6dc45a091dde,fd3c4746-5f3a-45da-bd13-4274740c44a8,NumbExistence,Will I ever live my life normally,"Nothingness follows me everywhere now. I used to have all these hopes about finding someone to love, doing meaningful work, and having adventures worth remembering. But lately my heart just feels... empty. Like someone scooped out all the important parts and left this shell behind.

Going through motions. Wondering if this is all there is or if someday I'll remember what it feels like to be fully alive again. Does everyone feel this hollow inside or is it just me?",81c1e0d1-abb5-4d9d-8958-2224c59516cf,2025-04-01 15:55:33.257065+00,2025-04-16 03:55:03.541554+00,false,😟
efeebab6-a226-4770-b1ad-812cb03b3e69,fd3c4746-5f3a-45da-bd13-4274740c44a8,heartbroken,why we aren't having sex,"After years of our sex life being non-existent, my partner told me that he's not attracted to me anymore because I've gained weight. He says he still loves me but the physical side of things has died for him.

I'm trying not to completely fall apart, but it hurts like hell. I knew I've put on some pounds, but I didn't realize it was so bad. Now self-conscious all the time.

Part of me appreciates his honesty but another part wonders if some things are better left unsaid. I'm feeling motivated to change but it sucks that that my value seems tied to my size.",95b23ac6-da16-49f0-a2b2-7c10994b0b62,2025-04-01 15:23:14.399978+00,2025-04-16 06:57:54.990512+00,false,😖
f48ddb68-17af-47c1-9681-ce6c4c3049d3,fd3c4746-5f3a-45da-bd13-4274740c44a8,allready,Financial stability,"It feels so liberating to be able to just walk away from a job that no longer works for me.

My company just announced they're switching to a mandatory 5 day in-office policy next month. While I've really enjoyed my job, the thought of commuting every day and dealing with office politics again is just a complete deal-breaker.

The best part? I have enough money saved up that I can just quit if this new arrangement doesn't work out. No need to stress about finding something new immediately or putting up with policies I hate just to pay the bills.

There's something so empowering about knowing you have options and aren't trapped by financial necessity. I've worked hard to build this safety net, and now it's giving me the ultimate superpower to walk away when things aren't right.",1ce768cc-0344-429c-a1b5-2e2055341893,2025-04-01 15:45:49.564982+00,2025-04-15 03:50:30.146572+00,false,😁
f4f0689c-49ec-4da7-bcbb-54d283b58f4d,fd3c4746-5f3a-45da-bd13-4274740c44a8,kindaemotional,my kink was a let down,"I've had this fixation with anal sex ever since I was 14. For years it's been my go-to fantasy - I've probably watched hundreds of hours of porn focused on it and built it up in my head as this mind-blowing experience.

Finally tried it last night and it was not at all what I expected. The prep alone was tedious with enemas, stretching, using almost half a bottle of lube. When we finally got to it, the sensation was surprisingly anticlimactic. And the noises were definitely not sexy. The smell after was pretty bad and my girlfriend was clearly just enduring it, and now I'm sitting here questioning my entire sexuality. 

Did I spend almost a decade obsessing over something that was actually just kinda gross and awkward? I feel like someone just popped my fantasy and my world is a bit shattered right now. ",aec7266a-6b93-466f-a4b5-a516e200a817,2025-04-01 16:01:57.705276+00,2025-04-16 07:46:02.98677+00,false,😟
f5d08f36-0141-46a8-934a-e5ff8f29dad4,fd3c4746-5f3a-45da-bd13-4274740c44a8,glooomy,"Asked a girl out ","I was chatting with this girl I met through some mutual friends and thought we had a good vibe, so I offered her tickets to this museum exhibit. She seemed totally into it and even started suggesting days we could go.
Then out of nowhere she hits me with: ""I assume you mean as friends?""

Now I'm stuck trying to figure out how to tell her that yeah, I was actually hoping it would be more of a date-date without making things awkward. I don't want to come across as pushy, but also don't want to pretend I'm cool with just being friends when that wasn't my intention.

Not sure if I should just be direct and say I was interested in her, or if that would make things weird now. How can I tell her that my intentions are romantic?",19e2f267-2e09-4212-8872-7fa672e00901,2025-04-01 15:15:51.511689+00,2025-04-16 08:37:51.805472+00,false,😟
f91262f0-c60f-443f-83d2-faf5b68cf792,fd3c4746-5f3a-45da-bd13-4274740c44a8,GhostedAgain,Guy rejected me because of my body,"I was talking to this guy and things seemed to be going well until I opened up about my body image issues and breast deformity. He was supportive and saying all the right things, making me feel like maybe I'd found someone nice.

He asked for more detailed pics. After I sent them he vanished. Just ghosted me without a word. I feel so stupid for trusting him and letting myself be vulnerable.

All those sweet things he said about liking me for who I am were clearly fake. Now I'm left feeling even more insecure than before, wondering if anyone will ever accept me. ",aec7266a-6b93-466f-a4b5-a516e200a817,2025-04-01 16:05:21.712809+00,2025-04-15 16:27:45.626279+00,false,😪
fc72f326-4ede-4a08-b85f-5f719be38beb,fd3c4746-5f3a-45da-bd13-4274740c44a8,softlii,Is this normal for a man to do?,"After two weeks of texting, I finally met this guy at an art museum. While he kindly paid for our $50 tickets, I was surprised when he declined to split the bill. Despite enjoying the conversation, I found the museum underwhelming. 

He wanted to grab food, so we went to an Italian restaurant nearby. Despite offering to pay, he declined once more. While he seemed genuinely interested initially, he vanished when I asked for his number at the end of the night. This leaves me puzzled. ",19e2f267-2e09-4212-8872-7fa672e00901,2025-04-01 15:16:07.497814+00,2025-04-16 08:37:35.102285+00,false,😕
fe13db73-a29f-4ea3-9d50-144e6b24a2c8,fd3c4746-5f3a-45da-bd13-4274740c44a8,FrustratedGF,high-libido girlfriend…,"Men are always talking about wanting this sexually adventurous girlfriend who's down for anything, anytime. But when it actually happens they can't handle it!

At first it's all excitement but give it a few months and suddenly they're ""too tired"" or ""not in the mood"". Meanwhile, you're left feeling rejected and wondering what's wrong with you. 

It's exhausting constantly being the one who wants more, always initiating, always getting turned down. Makes you feel desperate and pathetic after awhile. And then you start wondering if you should just settle for less because finding a guy who actually matches your energy seems impossible.",95b23ac6-da16-49f0-a2b2-7c10994b0b62,2025-04-01 15:21:44.904419+00,2025-04-15 16:57:24.951111+00,false,😩
fef6dede-3192-4c67-8c2e-55d4913b14e6,fd3c4746-5f3a-45da-bd13-4274740c44a8,dustmode,I'm afraid i will break her,"I've been dating this incredible girl for about four months now and I'm falling hard for her. She's super petite compared to me. She like's it super rough in the bedroom which is awesome, but I'm constantly freaking out about hurting her.

She keeps telling me she's not made of glass and to stop treating her like she'll break. I love that she trusts me enough but I can't help it. Has anyone dealt with a major size difference? How do you get past the mental block of potentially hurting someone smaller than you?",95b23ac6-da16-49f0-a2b2-7c10994b0b62,2025-04-01 15:26:35.416196+00,2025-04-16 06:44:33.748884+00,false,😕
